id_anssi,titre,type,date,lien,description_bulletin,cve_id,cvss_score,base_severity,cwe_id,cwe_description,epss_score,description,vendor,product,versions_affectees
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2025-68749,,,,,0.00136,"In the Linux kernel, the following vulnerability has been resolved:

accel/ivpu: Fix race condition when unbinding BOs

Fix 'Memory manager not clean during takedown' warning that occurs
when ivpu_gem_bo_free() removes the BO from the BOs list before it
gets unmapped. Then file_priv_unbind() triggers a warning in
drm_mm_takedown() during context teardown.

Protect the unmapping sequence with bo_list_lock to ensure the BO is
always fully unmapped when removed from the list. This ensures the BO
is either fully unmapped at context teardown time or present on the
list and unmapped by file_priv_unbind().",Linux,Linux,"48aea7f2a2efae6a1bd201061c71a81b3f3b7e55, 48aea7f2a2efae6a1bd201061c71a81b3f3b7e55, 48aea7f2a2efae6a1bd201061c71a81b3f3b7e55, 48aea7f2a2efae6a1bd201061c71a81b3f3b7e55"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-23126,,,,,0.00086,"In the Linux kernel, the following vulnerability has been resolved:

netdevsim: fix a race issue related to the operation on bpf_bound_progs list

The netdevsim driver lacks a protection mechanism for operations on the
bpf_bound_progs list. When the nsim_bpf_create_prog() performs
list_add_tail, it is possible that nsim_bpf_destroy_prog() is
simultaneously performs list_del. Concurrent operations on the list may
lead to list corruption and trigger a kernel crash as follows:

[  417.290971] kernel BUG at lib/list_debug.c:62!
[  417.290983] invalid opcode: 0000 [#1] PREEMPT SMP NOPTI
[  417.290992] CPU: 10 PID: 168 Comm: kworker/10:1 Kdump: loaded Not tainted 6.19.0-rc5 #1
[  417.291003] Hardware name: QEMU Standard PC (Q35 + ICH9, 2009), BIOS 1.16.3-debian-1.16.3-2 04/01/2014
[  417.291007] Workqueue: events bpf_prog_free_deferred
[  417.291021] RIP: 0010:__list_del_entry_valid_or_report+0xa7/0xc0
[  417.291034] Code: a8 ff 0f 0b 48 89 fe 48 89 ca 48 c7 c7 48 a1 eb ae e8 ed fb a8 ff 0f 0b 48 89 fe 48 89 c2 48 c7 c7 80 a1 eb ae e8 d9 fb a8 ff <0f> 0b 48 89 d1 48 c7 c7 d0 a1 eb ae 48 89 f2 48 89 c6 e8 c2 fb a8
[  417.291040] RSP: 0018:ffffb16a40807df8 EFLAGS: 00010246
[  417.291046] RAX: 000000000000006d RBX: ffff8e589866f500 RCX: 0000000000000000
[  417.291051] RDX: 0000000000000000 RSI: ffff8e59f7b23180 RDI: ffff8e59f7b23180
[  417.291055] RBP: ffffb16a412c9000 R08: 0000000000000000 R09: 0000000000000003
[  417.291059] R10: ffffb16a40807c80 R11: ffffffffaf9edce8 R12: ffff8e594427ac20
[  417.291063] R13: ffff8e59f7b44780 R14: ffff8e58800b7a05 R15: 0000000000000000
[  417.291074] FS:  0000000000000000(0000) GS:ffff8e59f7b00000(0000) knlGS:0000000000000000
[  417.291079] CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033
[  417.291083] CR2: 00007fc4083efe08 CR3: 00000001c3626006 CR4: 0000000000770ee0
[  417.291088] PKRU: 55555554
[  417.291091] Call Trace:
[  417.291096]  <TASK>
[  417.291103]  nsim_bpf_destroy_prog+0x31/0x80 [netdevsim]
[  417.291154]  __bpf_prog_offload_destroy+0x2a/0x80
[  417.291163]  bpf_prog_dev_bound_destroy+0x6f/0xb0
[  417.291171]  bpf_prog_free_deferred+0x18e/0x1a0
[  417.291178]  process_one_work+0x18a/0x3a0
[  417.291188]  worker_thread+0x27b/0x3a0
[  417.291197]  ? __pfx_worker_thread+0x10/0x10
[  417.291207]  kthread+0xe5/0x120
[  417.291214]  ? __pfx_kthread+0x10/0x10
[  417.291221]  ret_from_fork+0x31/0x50
[  417.291230]  ? __pfx_kthread+0x10/0x10
[  417.291236]  ret_from_fork_asm+0x1a/0x30
[  417.291246]  </TASK>

Add a mutex lock, to prevent simultaneous addition and deletion operations
on the list.",Linux,Linux,"31d3ad832948c75139b0e5b653912f7898a1d5d5, 31d3ad832948c75139b0e5b653912f7898a1d5d5, 31d3ad832948c75139b0e5b653912f7898a1d5d5, 31d3ad832948c75139b0e5b653912f7898a1d5d5, 31d3ad832948c75139b0e5b653912f7898a1d5d5"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-23054,,,,,0.00168,"In the Linux kernel, the following vulnerability has been resolved:

net: hv_netvsc: reject RSS hash key programming without RX indirection table

RSS configuration requires a valid RX indirection table. When the device
reports a single receive queue, rndis_filter_device_add() does not
allocate an indirection table, accepting RSS hash key updates in this
state leads to a hang.

Fix this by gating netvsc_set_rxfh() on ndc->rx_table_sz and return
-EOPNOTSUPP when the table is absent. This aligns set_rxfh with the device
capabilities and prevents incorrect behavior.",Linux,Linux,"962f3fee83a4ef9010ae84dc43ae7aecb572e2a9, 962f3fee83a4ef9010ae84dc43ae7aecb572e2a9, 962f3fee83a4ef9010ae84dc43ae7aecb572e2a9, 962f3fee83a4ef9010ae84dc43ae7aecb572e2a9, 962f3fee83a4ef9010ae84dc43ae7aecb572e2a9"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-23159,,,,,0.00114,"In the Linux kernel, the following vulnerability has been resolved:

perf: sched: Fix perf crash with new is_user_task() helper

In order to do a user space stacktrace the current task needs to be a user
task that has executed in user space. It use to be possible to test if a
task is a user task or not by simply checking the task_struct mm field. If
it was non NULL, it was a user task and if not it was a kernel task.

But things have changed over time, and some kernel tasks now have their
own mm field.

An idea was made to instead test PF_KTHREAD and two functions were used to
wrap this check in case it became more complex to test if a task was a
user task or not[1]. But this was rejected and the C code simply checked
the PF_KTHREAD directly.

It was later found that not all kernel threads set PF_KTHREAD. The io-uring
helpers instead set PF_USER_WORKER and this needed to be added as well.

But checking the flags is still not enough. There's a very small window
when a task exits that it frees its mm field and it is set back to NULL.
If perf were to trigger at this moment, the flags test would say its a
user space task but when perf would read the mm field it would crash with
at NULL pointer dereference.

Now there are flags that can be used to test if a task is exiting, but
they are set in areas that perf may still want to profile the user space
task (to see where it exited). The only real test is to check both the
flags and the mm field.

Instead of making this modification in every location, create a new
is_user_task() helper function that does all the tests needed to know if
it is safe to read the user space memory or not.

[1] https://lore.kernel.org/all/20250425204120.639530125@goodmis.org/",Linux,Linux,"34b5aba8511a12fb2e9bd3124835cb4087187dac, 8d79f96e477c4b8e3fca2efb36b269d8960a2285, 90942f9fac05702065ff82ed0bade0d08168d4ea, 90942f9fac05702065ff82ed0bade0d08168d4ea, 5050083e1a2f3e5e29cee0205c40e5864b52601d, 6.6.116, 6.12.57, 6.17.7"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2025-68725,,,,,0.00161,"In the Linux kernel, the following vulnerability has been resolved:

bpf: Do not let BPF test infra emit invalid GSO types to stack

Yinhao et al. reported that their fuzzer tool was able to trigger a
skb_warn_bad_offload() from netif_skb_features() -> gso_features_check().
When a BPF program - triggered via BPF test infra - pushes the packet
to the loopback device via bpf_clone_redirect() then mentioned offload
warning can be seen. GSO-related features are then rightfully disabled.

We get into this situation due to convert___skb_to_skb() setting
gso_segs and gso_size but not gso_type. Technically, it makes sense
that this warning triggers since the GSO properties are malformed due
to the gso_type. Potentially, the gso_type could be marked non-trustworthy
through setting it at least to SKB_GSO_DODGY without any other specific
assumptions, but that also feels wrong given we should not go further
into the GSO engine in the first place.

The checks were added in 121d57af308d (""gso: validate gso_type in GSO
handlers"") because there were malicious (syzbot) senders that combine
a protocol with a non-matching gso_type. If we would want to drop such
packets, gso_features_check() currently only returns feature flags via
netif_skb_features(), so one location for potentially dropping such skbs
could be validate_xmit_unreadable_skb(), but then otoh it would be
an additional check in the fast-path for a very corner case. Given
bpf_clone_redirect() is the only place where BPF test infra could emit
such packets, lets reject them right there.",Linux,Linux,"850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9, 850a88cc4096fe1df407452ba2e4d28cf5b3eee9"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-23069,,,,,0.00127,"In the Linux kernel, the following vulnerability has been resolved:

vsock/virtio: fix potential underflow in virtio_transport_get_credit()

The credit calculation in virtio_transport_get_credit() uses unsigned
arithmetic:

  ret = vvs->peer_buf_alloc - (vvs->tx_cnt - vvs->peer_fwd_cnt);

If the peer shrinks its advertised buffer (peer_buf_alloc) while bytes
are in flight, the subtraction can underflow and produce a large
positive value, potentially allowing more data to be queued than the
peer can handle.

Reuse virtio_transport_has_space() which already handles this case and
add a comment to make it clear why we are doing that.

[Stefano: use virtio_transport_has_space() instead of duplicating the code]
[Stefano: tweak the commit message]",Linux,Linux,"06a8fc78367d070720af960dcecec917d3ae5f3b, 06a8fc78367d070720af960dcecec917d3ae5f3b, 06a8fc78367d070720af960dcecec917d3ae5f3b, 06a8fc78367d070720af960dcecec917d3ae5f3b, 06a8fc78367d070720af960dcecec917d3ae5f3b"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-22992,7.5,HIGH,,,0.00268,"In the Linux kernel, the following vulnerability has been resolved:

libceph: return the handler error from mon_handle_auth_done()

Currently any error from ceph_auth_handle_reply_done() is propagated
via finish_auth() but isn't returned from mon_handle_auth_done().  This
results in higher layers learning that (despite the monitor considering
us to be successfully authenticated) something went wrong in the
authentication phase and reacting accordingly, but msgr2 still trying
to proceed with establishing the session in the background.  In the
case of secure mode this can trigger a WARN in setup_crypto() and later
lead to a NULL pointer dereference inside of prepare_auth_signature().",Linux,Linux,"cd1a677cad994021b19665ed476aea63f5d54f31, cd1a677cad994021b19665ed476aea63f5d54f31, cd1a677cad994021b19665ed476aea63f5d54f31, cd1a677cad994021b19665ed476aea63f5d54f31, cd1a677cad994021b19665ed476aea63f5d54f31, cd1a677cad994021b19665ed476aea63f5d54f31"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2025-71191,,,,,0.00183,"In the Linux kernel, the following vulnerability has been resolved:

dmaengine: at_hdmac: fix device leak on of_dma_xlate()

Make sure to drop the reference taken when looking up the DMA platform
device during of_dma_xlate() when releasing channel resources.

Note that commit 3832b78b3ec2 (""dmaengine: at_hdmac: add missing
put_device() call in at_dma_xlate()"") fixed the leak in a couple of
error paths but the reference is still leaking on successful allocation.",Linux,Linux,"bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261, bbe89c8e3d598129b728d1388c3ad9abe4e8e261"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2026-47330,3.3,LOW,CWE-457,CWE-457 Use of uninitialized variable,0.00092,"Ubuntu Linux 6.8, 7.17 and 7.0 contain AppArmor SAUCE patches which can, under certain circumstances, use an uninitialized variable in notification handling code. The bug can be triggered by an unprivileged local user and can result in the incorrect caching of AppArmor notification responses.",Canonical,Ubuntu Linux,"6.8.0, 6.17.0, 7.0.0"
CERTFR-2026-AVI-0746,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (12 juin 2026),avis,2026-06-12,https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0746/,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire, une élévation de privilèges et une atteinte à la confidentialité des données.",CVE-2025-40039,,,,,0.00121,"In the Linux kernel, the following vulnerability has been resolved:

ksmbd: Fix race condition in RPC handle list access

The 'sess->rpc_handle_list' XArray manages RPC handles within a ksmbd
session. Access to this list is intended to be protected by
'sess->rpc_lock' (an rw_semaphore). However, the locking implementation was
flawed, leading to potential race conditions.

In ksmbd_session_rpc_open(), the code incorrectly acquired only a read lock
before calling xa_store() and xa_erase(). Since these operations modify
the XArray structure, a write lock is required to ensure exclusive access
and prevent data corruption from concurrent modifications.

Furthermore, ksmbd_session_rpc_method() accessed the list using xa_load()
without holding any lock at all. This could lead to reading inconsistent
data or a potential use-after-free if an entry is concurrently removed and
the pointer is dereferenced.

Fix these issues by:
1. Using down_write() and up_write() in ksmbd_session_rpc_open()
   to ensure exclusive access during XArray modification, and ensuring
   the lock is correctly released on error paths.
2. Adding down_read() and up_read() in ksmbd_session_rpc_method()
   to safely protect the lookup.",Linux,Linux,"a4348710a7267705b75692dc1a000920481d1d92, b685757c7b08d5073046fb379be965fd6c06aafc, b685757c7b08d5073046fb379be965fd6c06aafc, b685757c7b08d5073046fb379be965fd6c06aafc, b685757c7b08d5073046fb379be965fd6c06aafc, 1f485b54d04a920723984062c912174330a05178, 052b41ef2abe274f068e892aee81406f11bd1f3a, 5.15.145"
